Year,Smooth unemployment rate (%),Smooth vacancy rate (%)
1987.83333333333,5.91703008767782,4.5
1987.91666666667,5.85946597343831,4.46
1988,5.77636300564869,4.37333333333333
1988.08333333333,5.7373083379717,4.28666666666667
1988.16666666667,5.71785330796702,4.30666666666667
1988.25,5.61662839297529,4.35
1988.33333333333,5.57666870320404,4.40666666666667
1988.41666666667,5.4773748389313,4.38333333333333
1988.5,5.47229573201736,4.39666666666667
1988.58333333333,5.47365622241662,4.37666666666667
1988.66666666667,5.4823356505137,4.34
1988.75,5.46423232976398,4.35333333333333
1988.83333333333,5.37326229361307,4.31666666666667
1988.91666666667,5.34013975098973,4.37
1989,5.35374580947633,4.3
1989.08333333333,5.29837427448993,4.28
1989.16666666667,5.20500758506709,4.19333333333333
1989.25,5.14472167293385,4.22666666666667
1989.33333333333,5.14431489104745,4.19666666666667
1989.41666666667,5.23392279344244,4.14333333333333
1989.5,5.23552465584385,4.04333333333333
1989.58333333333,5.26244341259069,3.99333333333333
1989.66666666667,5.26666713877102,3.99666666666667
1989.75,5.29946512337405,4.01
1989.83333333333,5.35009261638138,3.98
1989.91666666667,5.36283655056834,4
1990,5.37222005720735,3.95666666666667
1990.08333333333,5.33724656567523,3.91333333333333
1990.16666666667,5.30046065127456,3.82
1990.25,5.31501790981033,3.74
1990.33333333333,5.33654887397744,3.68666666666667
1990.41666666667,5.33759955746812,3.62666666666667
1990.5,5.36954849211812,3.58333333333333
1990.58333333333,5.48617291172879,3.52
1990.66666666667,5.6877369667566,3.42666666666667
1990.75,5.82597549516387,3.27666666666667
1990.83333333333,5.97706505605341,3.10333333333333
1990.91666666667,6.11404518189545,2.97333333333333
1991,6.26181436678354,2.83333333333333
1991.08333333333,6.3951474995379,2.73666666666667
1991.16666666667,6.57443502708345,2.62
1991.25,6.67617906475384,2.56333333333333
1991.33333333333,6.79790553330106,2.53666666666667
1991.41666666667,6.82420540220262,2.54333333333333
1991.5,6.86998921840954,2.52666666666667
1991.58333333333,6.8519683839977,2.49666666666667
1991.66666666667,6.85408753685253,2.46
1991.75,6.91272708232406,2.41666666666667
1991.83333333333,6.9724868068585,2.39666666666667
1991.91666666667,7.09749887622141,2.37666666666667
1992,7.20168950964221,2.35
1992.08333333333,7.32939020561702,2.34666666666667
1992.16666666667,7.37999983144803,2.37333333333333
1992.25,7.40338621101079,2.41
1992.33333333333,7.46120233866988,2.44
1992.41666666667,7.59525653909848,2.42
1992.5,7.69425533485546,2.42666666666667
1992.58333333333,7.69566244484758,2.42666666666667
1992.66666666667,7.62762598241072,2.41333333333333
1992.75,7.52065366527982,2.42666666666667
1992.83333333333,7.46643644988669,2.44333333333333
1992.91666666667,7.40730846855168,2.48666666666667
1993,7.38123001460186,2.49333333333333
1993.08333333333,7.2817770183354,2.50666666666667
1993.16666666667,7.15106708993105,2.51333333333333
1993.25,7.0918676746723,2.53666666666667
1993.33333333333,7.06824211288126,2.56333333333333
1993.41666666667,7.07023775093111,2.57
1993.5,7.00903078459932,2.60666666666667
1993.58333333333,6.90330398532696,2.63
1993.66666666667,6.80095299476377,2.66
1993.75,6.75152238144943,2.70333333333333
1993.83333333333,6.69313110229704,2.73333333333333
1993.91666666667,6.62069639226217,2.81
1994,6.57243491430422,2.87
1994.08333333333,6.56680026512832,2.96666666666667
1994.16666666667,6.55735652261746,3.05
1994.25,6.48063275910568,3.10666666666667
1994.33333333333,6.3085293491113,3.16
1994.41666666667,6.16722692035525,3.17333333333333
1994.5,6.06849717052402,3.24333333333333
1994.58333333333,6.06544533612439,3.22333333333333
1994.66666666667,6.00324958689457,3.24333333333333
1994.75,5.90699895139485,3.27333333333333
1994.83333333333,5.75656535526023,3.33666666666667
1994.91666666667,5.62136617969078,3.43
1995,5.55218620211094,3.41333333333333
1995.08333333333,5.50159252878665,3.41666666666667
1995.16666666667,5.47999340495404,3.35
1995.25,5.5401206057981,3.34
1995.33333333333,5.60518432370632,3.25
1995.41666666667,5.67657783429297,3.20333333333333
1995.5,5.65044416655428,3.19666666666667
1995.58333333333,5.65716179654736,3.25666666666667
